# file...... results_1454f218.csv
# date...... Fri Nov 28 14:21:49 2025
# user...... tgeorgoulakis
# host...... (null)
# target.... house 3
# trigger... (none)
# interval.. 60
# limit..... 99999
# timestamp,house:total_load,house:air_temperature,house:outdoor_temperature,washing_machine:base_power,house:hvac_load
2024-07-01 00:00:00 EET,+0,+72.975,+67.64,+0,+0
2024-07-01 00:01:00 EET,+0,+72.9068,+67.64,+0,+0
2024-07-01 00:02:00 EET,+0,+72.8499,+67.64,+0,+0
2024-07-01 00:03:00 EET,+0,+72.8021,+67.64,+0,+0
2024-07-01 00:04:00 EET,+0,+72.7614,+67.64,+0,+0
2024-07-01 00:05:00 EET,+0,+72.7264,+67.64,+0,+0
2024-07-01 00:06:00 EET,+0,+72.6958,+67.64,+0,+0
2024-07-01 00:07:00 EET,+0,+72.6689,+67.64,+0,+0
2024-07-01 00:08:00 EET,+0,+72.6448,+67.64,+0,+0
2024-07-01 00:09:00 EET,+0,+72.6229,+67.64,+0,+0
2024-07-01 00:10:00 EET,+0,+72.6029,+67.64,+0,+0
2024-07-01 00:11:00 EET,+0,+72.5843,+67.64,+0,+0
2024-07-01 00:12:00 EET,+0,+72.5668,+67.64,+0,+0
2024-07-01 00:13:00 EET,+0,+72.5502,+67.64,+0,+0
2024-07-01 00:14:00 EET,+0,+72.5343,+67.64,+0,+0
2024-07-01 00:15:00 EET,+0,+72.519,+67.64,+0,+0
2024-07-01 00:16:00 EET,+0,+72.5042,+67.64,+0,+0
2024-07-01 00:17:00 EET,+0,+72.4898,+67.64,+0,+0
2024-07-01 00:18:00 EET,+0,+72.4757,+67.64,+0,+0
2024-07-01 00:19:00 EET,+0,+72.4618,+67.64,+0,+0
2024-07-01 00:20:00 EET,+0,+72.4481,+67.64,+0,+0
2024-07-01 00:21:00 EET,+0,+72.4346,+67.64,+0,+0
2024-07-01 00:22:00 EET,+0,+72.4213,+67.64,+0,+0
2024-07-01 00:23:00 EET,+0,+72.4081,+67.64,+0,+0
2024-07-01 00:24:00 EET,+0,+72.3949,+67.64,+0,+0
2024-07-01 00:25:00 EET,+0,+72.3819,+67.64,+0,+0
2024-07-01 00:26:00 EET,+0,+72.3689,+67.64,+0,+0
2024-07-01 00:27:00 EET,+0,+72.356,+67.64,+0,+0
2024-07-01 00:28:00 EET,+0,+72.3432,+67.64,+0,+0
2024-07-01 00:29:00 EET,+0,+72.3304,+67.64,+0,+0
2024-07-01 00:30:00 EET,+0,+72.3177,+67.64,+0,+0
2024-07-01 00:31:00 EET,+0,+72.305,+67.64,+0,+0
2024-07-01 00:32:00 EET,+0,+72.2923,+67.64,+0,+0
2024-07-01 00:33:00 EET,+0,+72.2797,+67.64,+0,+0
2024-07-01 00:34:00 EET,+0,+72.2672,+67.64,+0,+0
2024-07-01 00:35:00 EET,+0,+72.2547,+67.64,+0,+0
2024-07-01 00:36:00 EET,+0,+72.2422,+67.64,+0,+0
2024-07-01 00:37:00 EET,+0,+72.2297,+67.64,+0,+0
2024-07-01 00:38:00 EET,+0,+72.2173,+67.64,+0,+0
2024-07-01 00:39:00 EET,+0,+72.205,+67.64,+0,+0
2024-07-01 00:40:00 EET,+0,+72.1926,+67.64,+0,+0
2024-07-01 00:41:00 EET,+0,+72.1803,+67.64,+0,+0
2024-07-01 00:42:00 EET,+0,+72.168,+67.64,+0,+0
2024-07-01 00:43:00 EET,+0,+72.1558,+67.64,+0,+0
2024-07-01 00:44:00 EET,+0,+72.1436,+67.64,+0,+0
2024-07-01 00:45:00 EET,+0,+72.1314,+67.64,+0,+0
2024-07-01 00:46:00 EET,+0,+72.1193,+67.64,+0,+0
2024-07-01 00:47:00 EET,+0,+72.1072,+67.64,+0,+0
2024-07-01 00:48:00 EET,+0,+72.0951,+67.64,+0,+0
2024-07-01 00:49:00 EET,+0,+72.0831,+67.64,+0,+0
2024-07-01 00:50:00 EET,+0,+72.0711,+67.64,+0,+0
2024-07-01 00:51:00 EET,+0,+72.0591,+67.64,+0,+0
2024-07-01 00:52:00 EET,+0,+72.0472,+67.64,+0,+0
2024-07-01 00:53:00 EET,+0,+72.0353,+67.64,+0,+0
2024-07-01 00:54:00 EET,+0,+72.0234,+67.64,+0,+0
2024-07-01 00:55:00 EET,+0,+72.0116,+67.64,+0,+0
2024-07-01 00:56:00 EET,+0,+71.9998,+67.64,+0,+0
2024-07-01 00:57:00 EET,+0,+71.988,+67.64,+0,+0
2024-07-01 00:58:00 EET,+0,+71.9762,+67.64,+0,+0
2024-07-01 00:59:00 EET,+0,+71.9645,+67.64,+0,+0
2024-07-01 01:00:00 EET,+0,+71.9529,+66.2,+0,+0
2024-07-01 01:01:00 EET,+0,+71.9228,+66.2,+0,+0
2024-07-01 01:02:00 EET,+0,+71.8958,+66.2,+0,+0
2024-07-01 01:03:00 EET,+0,+71.8713,+66.2,+0,+0
2024-07-01 01:04:00 EET,+0,+71.8488,+66.2,+0,+0
2024-07-01 01:05:00 EET,+0,+71.8278,+66.2,+0,+0
2024-07-01 01:06:00 EET,+0,+71.8081,+66.2,+0,+0
2024-07-01 01:07:00 EET,+0,+71.7893,+66.2,+0,+0
2024-07-01 01:08:00 EET,+0,+71.7714,+66.2,+0,+0
2024-07-01 01:09:00 EET,+0,+71.7541,+66.2,+0,+0
2024-07-01 01:10:00 EET,+0,+71.7373,+66.2,+0,+0
2024-07-01 01:11:00 EET,+0,+71.7209,+66.2,+0,+0
2024-07-01 01:12:00 EET,+0,+71.7049,+66.2,+0,+0
2024-07-01 01:13:00 EET,+0,+71.6891,+66.2,+0,+0
2024-07-01 01:14:00 EET,+0,+71.6736,+66.2,+0,+0
2024-07-01 01:15:00 EET,+0,+71.6583,+66.2,+0,+0
2024-07-01 01:16:00 EET,+0,+71.6431,+66.2,+0,+0
2024-07-01 01:17:00 EET,+0,+71.628,+66.2,+0,+0
2024-07-01 01:18:00 EET,+0,+71.6131,+66.2,+0,+0
2024-07-01 01:19:00 EET,+0,+71.5983,+66.2,+0,+0
2024-07-01 01:20:00 EET,+0,+71.5835,+66.2,+0,+0
2024-07-01 01:21:00 EET,+0,+71.5688,+66.2,+0,+0
2024-07-01 01:22:00 EET,+0,+71.5542,+66.2,+0,+0
2024-07-01 01:23:00 EET,+0,+71.5397,+66.2,+0,+0
2024-07-01 01:24:00 EET,+0,+71.5252,+66.2,+0,+0
2024-07-01 01:25:00 EET,+0,+71.5107,+66.2,+0,+0
2024-07-01 01:26:00 EET,+0,+71.4964,+66.2,+0,+0
2024-07-01 01:27:00 EET,+0,+71.482,+66.2,+0,+0
2024-07-01 01:28:00 EET,+0,+71.4677,+66.2,+0,+0
2024-07-01 01:29:00 EET,+0,+71.4535,+66.2,+0,+0
2024-07-01 01:30:00 EET,+0,+71.4393,+66.2,+0,+0
2024-07-01 01:31:00 EET,+0,+71.4251,+66.2,+0,+0
2024-07-01 01:32:00 EET,+0,+71.411,+66.2,+0,+0
2024-07-01 01:33:00 EET,+0,+71.3969,+66.2,+0,+0
2024-07-01 01:34:00 EET,+0,+71.3828,+66.2,+0,+0
2024-07-01 01:35:00 EET,+0,+71.3688,+66.2,+0,+0
2024-07-01 01:36:00 EET,+0,+71.3549,+66.2,+0,+0
2024-07-01 01:37:00 EET,+0,+71.3409,+66.2,+0,+0
2024-07-01 01:38:00 EET,+0,+71.327,+66.2,+0,+0
2024-07-01 01:39:00 EET,+0,+71.3132,+66.2,+0,+0
2024-07-01 01:40:00 EET,+0,+71.2994,+66.2,+0,+0
2024-07-01 01:41:00 EET,+0,+71.2856,+66.2,+0,+0
2024-07-01 01:42:00 EET,+0,+71.2719,+66.2,+0,+0
2024-07-01 01:43:00 EET,+0,+71.2582,+66.2,+0,+0
2024-07-01 01:44:00 EET,+0,+71.2445,+66.2,+0,+0
2024-07-01 01:45:00 EET,+0,+71.2309,+66.2,+0,+0
2024-07-01 01:46:00 EET,+0,+71.2173,+66.2,+0,+0
2024-07-01 01:47:00 EET,+0,+71.2037,+66.2,+0,+0
2024-07-01 01:48:00 EET,+0,+71.1902,+66.2,+0,+0
2024-07-01 01:49:00 EET,+0,+71.1767,+66.2,+0,+0
2024-07-01 01:50:00 EET,+0,+71.1633,+66.2,+0,+0
2024-07-01 01:51:00 EET,+0,+71.1499,+66.2,+0,+0
2024-07-01 01:52:00 EET,+0,+71.1365,+66.2,+0,+0
2024-07-01 01:53:00 EET,+0,+71.1232,+66.2,+0,+0
2024-07-01 01:54:00 EET,+0,+71.1099,+66.2,+0,+0
2024-07-01 01:55:00 EET,+0,+71.0966,+66.2,+0,+0
2024-07-01 01:56:00 EET,+0,+71.0834,+66.2,+0,+0
2024-07-01 01:57:00 EET,+0,+71.0702,+66.2,+0,+0
2024-07-01 01:58:00 EET,+0,+71.057,+66.2,+0,+0
2024-07-01 01:59:00 EET,+0,+71.0439,+66.2,+0,+0
2024-07-01 02:00:00 EET,+0,+71.0308,+66.2,+0,+0
2024-07-01 02:01:00 EET,+0,+71.0178,+66.2,+0,+0
2024-07-01 02:02:00 EET,+0,+71.0048,+66.2,+0,+0
2024-07-01 02:03:00 EET,+0,+70.9918,+66.2,+0,+0
2024-07-01 02:04:00 EET,+0,+70.9788,+66.2,+0,+0
2024-07-01 02:05:00 EET,+0,+70.9659,+66.2,+0,+0
2024-07-01 02:06:00 EET,+0,+70.9531,+66.2,+0,+0
2024-07-01 02:07:00 EET,+0,+70.9402,+66.2,+0,+0
2024-07-01 02:08:00 EET,+0,+70.9274,+66.2,+0,+0
2024-07-01 02:09:00 EET,+0,+70.9147,+66.2,+0,+0
2024-07-01 02:10:00 EET,+0,+70.9019,+66.2,+0,+0
2024-07-01 02:11:00 EET,+0,+70.8892,+66.2,+0,+0
2024-07-01 02:12:00 EET,+0,+70.8765,+66.2,+0,+0
2024-07-01 02:13:00 EET,+0,+70.8639,+66.2,+0,+0
2024-07-01 02:14:00 EET,+0,+70.8513,+66.2,+0,+0
2024-07-01 02:15:00 EET,+0,+70.8388,+66.2,+0,+0
2024-07-01 02:16:00 EET,+0,+70.8262,+66.2,+0,+0
2024-07-01 02:17:00 EET,+0,+70.8137,+66.2,+0,+0
2024-07-01 02:18:00 EET,+0,+70.8013,+66.2,+0,+0
2024-07-01 02:19:00 EET,+0,+70.7888,+66.2,+0,+0
2024-07-01 02:20:00 EET,+0,+70.7764,+66.2,+0,+0
2024-07-01 02:21:00 EET,+0,+70.7641,+66.2,+0,+0
2024-07-01 02:22:00 EET,+0,+70.7517,+66.2,+0,+0
2024-07-01 02:23:00 EET,+0,+70.7395,+66.2,+0,+0
2024-07-01 02:24:00 EET,+0,+70.7272,+66.2,+0,+0
2024-07-01 02:25:00 EET,+0,+70.715,+66.2,+0,+0
2024-07-01 02:26:00 EET,+0,+70.7028,+66.2,+0,+0
2024-07-01 02:27:00 EET,+0,+70.6906,+66.2,+0,+0
2024-07-01 02:28:00 EET,+0,+70.6785,+66.2,+0,+0
2024-07-01 02:29:00 EET,+0,+70.6664,+66.2,+0,+0
2024-07-01 02:30:00 EET,+0,+70.6543,+66.2,+0,+0
2024-07-01 02:31:00 EET,+0,+70.6423,+66.2,+0,+0
2024-07-01 02:32:00 EET,+0,+70.6303,+66.2,+0,+0
2024-07-01 02:33:00 EET,+0,+70.6183,+66.2,+0,+0
2024-07-01 02:34:00 EET,+0,+70.6064,+66.2,+0,+0
2024-07-01 02:35:00 EET,+0,+70.5945,+66.2,+0,+0
2024-07-01 02:36:00 EET,+0,+70.5826,+66.2,+0,+0
2024-07-01 02:37:00 EET,+0,+70.5708,+66.2,+0,+0
2024-07-01 02:38:00 EET,+0,+70.559,+66.2,+0,+0
2024-07-01 02:39:00 EET,+0,+70.5472,+66.2,+0,+0
2024-07-01 02:40:00 EET,+0,+70.5354,+66.2,+0,+0
2024-07-01 02:41:00 EET,+0,+70.5237,+66.2,+0,+0
2024-07-01 02:42:00 EET,+0,+70.512,+66.2,+0,+0
2024-07-01 02:43:00 EET,+0,+70.5004,+66.2,+0,+0
2024-07-01 02:44:00 EET,+0,+70.4888,+66.2,+0,+0
2024-07-01 02:45:00 EET,+0,+70.4772,+66.2,+0,+0
2024-07-01 02:46:00 EET,+0,+70.4656,+66.2,+0,+0
2024-07-01 02:47:00 EET,+0,+70.4541,+66.2,+0,+0
2024-07-01 02:48:00 EET,+0,+70.4426,+66.2,+0,+0
2024-07-01 02:49:00 EET,+0,+70.4312,+66.2,+0,+0
2024-07-01 02:50:00 EET,+0,+70.4197,+66.2,+0,+0
2024-07-01 02:51:00 EET,+0,+70.4083,+66.2,+0,+0
2024-07-01 02:52:00 EET,+0,+70.397,+66.2,+0,+0
2024-07-01 02:53:00 EET,+0,+70.3856,+66.2,+0,+0
2024-07-01 02:54:00 EET,+0,+70.3743,+66.2,+0,+0
2024-07-01 02:55:00 EET,+0,+70.3631,+66.2,+0,+0
2024-07-01 02:56:00 EET,+0,+70.3518,+66.2,+0,+0
2024-07-01 02:57:00 EET,+0,+70.3406,+66.2,+0,+0
2024-07-01 02:58:00 EET,+0,+70.3294,+66.2,+0,+0
2024-07-01 02:59:00 EET,+0,+70.3183,+66.2,+0,+0
2024-07-01 03:00:00 EET,+0,+70.3071,+67.64,+0,+0
2024-07-01 03:01:00 EET,+0,+70.3145,+67.64,+0,+0
2024-07-01 03:02:00 EET,+0,+70.3187,+67.64,+0,+0
2024-07-01 03:03:00 EET,+0,+70.3206,+67.64,+0,+0
2024-07-01 03:04:00 EET,+0,+70.3206,+67.64,+0,+0
2024-07-01 03:05:00 EET,+0,+70.3191,+67.64,+0,+0
2024-07-01 03:06:00 EET,+0,+70.3164,+67.64,+0,+0
2024-07-01 03:07:00 EET,+0,+70.3127,+67.64,+0,+0
2024-07-01 03:08:00 EET,+0,+70.3083,+67.64,+0,+0
2024-07-01 03:09:00 EET,+0,+70.3034,+67.64,+0,+0
2024-07-01 03:10:00 EET,+0,+70.298,+67.64,+0,+0
2024-07-01 03:11:00 EET,+0,+70.2922,+67.64,+0,+0
2024-07-01 03:12:00 EET,+0,+70.2862,+67.64,+0,+0
2024-07-01 03:13:00 EET,+0,+70.2799,+67.64,+0,+0
2024-07-01 03:14:00 EET,+0,+70.2735,+67.64,+0,+0
2024-07-01 03:15:00 EET,+0,+70.2669,+67.64,+0,+0
2024-07-01 03:16:00 EET,+0,+70.2602,+67.64,+0,+0
2024-07-01 03:17:00 EET,+0,+70.2535,+67.64,+0,+0
2024-07-01 03:18:00 EET,+0,+70.2467,+67.64,+0,+0
2024-07-01 03:19:00 EET,+0,+70.2399,+67.64,+0,+0
2024-07-01 03:20:00 EET,+0,+70.2331,+67.64,+0,+0
2024-07-01 03:21:00 EET,+0,+70.2262,+67.64,+0,+0
2024-07-01 03:22:00 EET,+0,+70.2193,+67.64,+0,+0
2024-07-01 03:23:00 EET,+0,+70.2124,+67.64,+0,+0
2024-07-01 03:24:00 EET,+0,+70.2056,+67.64,+0,+0
2024-07-01 03:25:00 EET,+0,+70.1987,+67.64,+0,+0
2024-07-01 03:26:00 EET,+0,+70.1918,+67.64,+0,+0
2024-07-01 03:27:00 EET,+0,+70.1849,+67.64,+0,+0
2024-07-01 03:28:00 EET,+0,+70.1781,+67.64,+0,+0
2024-07-01 03:29:00 EET,+0,+70.1713,+67.64,+0,+0
2024-07-01 03:30:00 EET,+0,+70.1644,+67.64,+0,+0
2024-07-01 03:31:00 EET,+0,+70.1576,+67.64,+0,+0
2024-07-01 03:32:00 EET,+0,+70.1508,+67.64,+0,+0
2024-07-01 03:33:00 EET,+0,+70.1441,+67.64,+0,+0
2024-07-01 03:34:00 EET,+0,+70.1373,+67.64,+0,+0
2024-07-01 03:35:00 EET,+0,+70.1306,+67.64,+0,+0
2024-07-01 03:36:00 EET,+0,+70.1239,+67.64,+0,+0
2024-07-01 03:37:00 EET,+0,+70.1171,+67.64,+0,+0
2024-07-01 03:38:00 EET,+0,+70.1105,+67.64,+0,+0
2024-07-01 03:39:00 EET,+0,+70.1038,+67.64,+0,+0
2024-07-01 03:40:00 EET,+0,+70.0971,+67.64,+0,+0
2024-07-01 03:41:00 EET,+0,+70.0905,+67.64,+0,+0
2024-07-01 03:42:00 EET,+0,+70.0839,+67.64,+0,+0
2024-07-01 03:43:00 EET,+0,+70.0773,+67.64,+0,+0
2024-07-01 03:44:00 EET,+0,+70.0707,+67.64,+0,+0
2024-07-01 03:45:00 EET,+0,+70.0641,+67.64,+0,+0
2024-07-01 03:46:00 EET,+0,+70.0576,+67.64,+0,+0
2024-07-01 03:47:00 EET,+0,+70.051,+67.64,+0,+0
2024-07-01 03:48:00 EET,+0,+70.0445,+67.64,+0,+0
2024-07-01 03:49:00 EET,+0,+70.038,+67.64,+0,+0
2024-07-01 03:50:00 EET,+0,+70.0316,+67.64,+0,+0
2024-07-01 03:51:00 EET,+0,+70.0251,+67.64,+0,+0
2024-07-01 03:52:00 EET,+0,+70.0187,+67.64,+0,+0
2024-07-01 03:53:00 EET,+0,+70.0122,+67.64,+0,+0
2024-07-01 03:54:00 EET,+0,+70.0058,+67.64,+0,+0
2024-07-01 03:55:00 EET,+0,+69.9994,+67.64,+0,+0
2024-07-01 03:56:00 EET,+0,+69.9931,+67.64,+0,+0
2024-07-01 03:57:00 EET,+0,+69.9867,+67.64,+0,+0
2024-07-01 03:58:00 EET,+0,+69.9804,+67.64,+0,+0
2024-07-01 03:59:00 EET,+0,+69.974,+67.64,+0,+0
2024-07-01 04:00:00 EET,+0,+69.9677,+69.8,+0,+0
2024-07-01 04:01:00 EET,+0,+69.9891,+69.8,+0,+0
2024-07-01 04:02:00 EET,+0,+70.0058,+69.8,+0,+0
2024-07-01 04:03:00 EET,+0,+70.019,+69.8,+0,+0
2024-07-01 04:04:00 EET,+0,+70.0292,+69.8,+0,+0
2024-07-01 04:05:00 EET,+0,+70.0372,+69.8,+0,+0
2024-07-01 04:06:00 EET,+0,+70.0433,+69.8,+0,+0
2024-07-01 04:07:00 EET,+0,+70.048,+69.8,+0,+0
2024-07-01 04:08:00 EET,+0,+70.0516,+69.8,+0,+0
2024-07-01 04:09:00 EET,+0,+70.0543,+69.8,+0,+0
2024-07-01 04:10:00 EET,+0,+70.0563,+69.8,+0,+0
2024-07-01 04:11:00 EET,+0,+70.0577,+69.8,+0,+0
2024-07-01 04:12:00 EET,+0,+70.0587,+69.8,+0,+0
2024-07-01 04:13:00 EET,+0,+70.0593,+69.8,+0,+0
2024-07-01 04:14:00 EET,+0,+70.0597,+69.8,+0,+0
2024-07-01 04:15:00 EET,+0,+70.0598,+69.8,+0,+0
2024-07-01 04:16:00 EET,+0,+70.0598,+69.8,+0,+0
2024-07-01 04:17:00 EET,+0,+70.0596,+69.8,+0,+0
2024-07-01 04:18:00 EET,+0,+70.0593,+69.8,+0,+0
2024-07-01 04:19:00 EET,+0,+70.0589,+69.8,+0,+0
2024-07-01 04:20:00 EET,+0,+70.0585,+69.8,+0,+0
2024-07-01 04:21:00 EET,+0,+70.058,+69.8,+0,+0
2024-07-01 04:22:00 EET,+0,+70.0575,+69.8,+0,+0
2024-07-01 04:23:00 EET,+0,+70.0569,+69.8,+0,+0
2024-07-01 04:24:00 EET,+0,+70.0563,+69.8,+0,+0
2024-07-01 04:25:00 EET,+0,+70.0557,+69.8,+0,+0
2024-07-01 04:26:00 EET,+0,+70.0551,+69.8,+0,+0
2024-07-01 04:27:00 EET,+0,+70.0544,+69.8,+0,+0
2024-07-01 04:28:00 EET,+0,+70.0538,+69.8,+0,+0
2024-07-01 04:29:00 EET,+0,+70.0531,+69.8,+0,+0
2024-07-01 04:30:00 EET,+0,+70.0525,+69.8,+0,+0
2024-07-01 04:31:00 EET,+0,+70.0518,+69.8,+0,+0
2024-07-01 04:32:00 EET,+0,+70.0511,+69.8,+0,+0
2024-07-01 04:33:00 EET,+0,+70.0505,+69.8,+0,+0
2024-07-01 04:34:00 EET,+0,+70.0498,+69.8,+0,+0
2024-07-01 04:35:00 EET,+0,+70.0491,+69.8,+0,+0
2024-07-01 04:36:00 EET,+0,+70.0485,+69.8,+0,+0
2024-07-01 04:37:00 EET,+0,+70.0478,+69.8,+0,+0
2024-07-01 04:38:00 EET,+0,+70.0471,+69.8,+0,+0
2024-07-01 04:39:00 EET,+0,+70.0465,+69.8,+0,+0
2024-07-01 04:40:00 EET,+0,+70.0458,+69.8,+0,+0
2024-07-01 04:41:00 EET,+0,+70.0452,+69.8,+0,+0
2024-07-01 04:42:00 EET,+0,+70.0445,+69.8,+0,+0
2024-07-01 04:43:00 EET,+0,+70.0438,+69.8,+0,+0
2024-07-01 04:44:00 EET,+0,+70.0432,+69.8,+0,+0
2024-07-01 04:45:00 EET,+0,+70.0425,+69.8,+0,+0
2024-07-01 04:46:00 EET,+0,+70.0419,+69.8,+0,+0
2024-07-01 04:47:00 EET,+0,+70.0412,+69.8,+0,+0
2024-07-01 04:48:00 EET,+0,+70.0406,+69.8,+0,+0
2024-07-01 04:49:00 EET,+0,+70.0399,+69.8,+0,+0
2024-07-01 04:50:00 EET,+0,+70.0393,+69.8,+0,+0
2024-07-01 04:51:00 EET,+0,+70.0386,+69.8,+0,+0
2024-07-01 04:52:00 EET,+0,+70.038,+69.8,+0,+0
2024-07-01 04:53:00 EET,+0,+70.0373,+69.8,+0,+0
2024-07-01 04:54:00 EET,+0,+70.0367,+69.8,+0,+0
2024-07-01 04:55:00 EET,+0,+70.036,+69.8,+0,+0
2024-07-01 04:56:00 EET,+0,+70.0354,+69.8,+0,+0
2024-07-01 04:57:00 EET,+0,+70.0348,+69.8,+0,+0
2024-07-01 04:58:00 EET,+0,+70.0341,+69.8,+0,+0
2024-07-01 04:59:00 EET,+0,+70.0335,+69.8,+0,+0
2024-07-01 05:00:00 EET,+0,+70.0329,+73.4,+0,+0
2024-07-01 05:01:00 EET,+0,+70.0783,+73.4,+0,+0
2024-07-01 05:02:00 EET,+0,+70.1161,+73.4,+0,+0
2024-07-01 05:03:00 EET,+0,+70.1477,+73.4,+0,+0
2024-07-01 05:04:00 EET,+0,+70.1746,+73.4,+0,+0
2024-07-01 05:05:00 EET,+0,+70.1976,+73.4,+0,+0
2024-07-01 05:06:00 EET,+0,+70.2175,+73.4,+0,+0
2024-07-01 05:07:00 EET,+0,+70.2351,+73.4,+0,+0
2024-07-01 05:08:00 EET,+0,+70.2507,+73.4,+0,+0
2024-07-01 05:09:00 EET,+0,+70.2649,+73.4,+0,+0
2024-07-01 05:10:00 EET,+0,+70.2778,+73.4,+0,+0
2024-07-01 05:11:00 EET,+0,+70.2898,+73.4,+0,+0
2024-07-01 05:12:00 EET,+0,+70.3009,+73.4,+0,+0
2024-07-01 05:13:00 EET,+0,+70.3115,+73.4,+0,+0
2024-07-01 05:14:00 EET,+0,+70.3216,+73.4,+0,+0
2024-07-01 05:15:00 EET,+0,+70.3313,+73.4,+0,+0
2024-07-01 05:16:00 EET,+0,+70.3407,+73.4,+0,+0
2024-07-01 05:17:00 EET,+0,+70.3499,+73.4,+0,+0
2024-07-01 05:18:00 EET,+0,+70.3588,+73.4,+0,+0
2024-07-01 05:19:00 EET,+0,+70.3675,+73.4,+0,+0
2024-07-01 05:20:00 EET,+0,+70.3762,+73.4,+0,+0
2024-07-01 05:21:00 EET,+0,+70.3847,+73.4,+0,+0
2024-07-01 05:22:00 EET,+0,+70.3931,+73.4,+0,+0
2024-07-01 05:23:00 EET,+0,+70.4014,+73.4,+0,+0
2024-07-01 05:24:00 EET,+0,+70.4097,+73.4,+0,+0
2024-07-01 05:25:00 EET,+0,+70.4179,+73.4,+0,+0
2024-07-01 05:26:00 EET,+0,+70.4261,+73.4,+0,+0
2024-07-01 05:27:00 EET,+0,+70.4342,+73.4,+0,+0
2024-07-01 05:28:00 EET,+0,+70.4423,+73.4,+0,+0
2024-07-01 05:29:00 EET,+0,+70.4503,+73.4,+0,+0
2024-07-01 05:30:00 EET,+0,+70.4583,+73.4,+0,+0
2024-07-01 05:31:00 EET,+0,+70.4663,+73.4,+0,+0
2024-07-01 05:32:00 EET,+0,+70.4743,+73.4,+0,+0
2024-07-01 05:33:00 EET,+0,+70.4822,+73.4,+0,+0
2024-07-01 05:34:00 EET,+0,+70.4901,+73.4,+0,+0
2024-07-01 05:35:00 EET,+0,+70.4979,+73.4,+0,+0
2024-07-01 05:36:00 EET,+0,+70.5058,+73.4,+0,+0
2024-07-01 05:37:00 EET,+0,+70.5136,+73.4,+0,+0
2024-07-01 05:38:00 EET,+0,+70.5214,+73.4,+0,+0
2024-07-01 05:39:00 EET,+0,+70.5292,+73.4,+0,+0
2024-07-01 05:40:00 EET,+0,+70.537,+73.4,+0,+0
2024-07-01 05:41:00 EET,+0,+70.5447,+73.4,+0,+0
2024-07-01 05:42:00 EET,+0,+70.5524,+73.4,+0,+0
2024-07-01 05:43:00 EET,+0,+70.5601,+73.4,+0,+0
2024-07-01 05:44:00 EET,+0,+70.5678,+73.4,+0,+0
2024-07-01 05:45:00 EET,+0,+70.5754,+73.4,+0,+0
2024-07-01 05:46:00 EET,+0,+70.5831,+73.4,+0,+0
2024-07-01 05:47:00 EET,+0,+70.5907,+73.4,+0,+0
2024-07-01 05:48:00 EET,+0,+70.5983,+73.4,+0,+0
2024-07-01 05:49:00 EET,+0,+70.6058,+73.4,+0,+0
2024-07-01 05:50:00 EET,+0,+70.6134,+73.4,+0,+0
2024-07-01 05:51:00 EET,+0,+70.6209,+73.4,+0,+0
2024-07-01 05:52:00 EET,+0,+70.6284,+73.4,+0,+0
2024-07-01 05:53:00 EET,+0,+70.6359,+73.4,+0,+0
2024-07-01 05:54:00 EET,+0,+70.6434,+73.4,+0,+0
2024-07-01 05:55:00 EET,+0,+70.6508,+73.4,+0,+0
2024-07-01 05:56:00 EET,+0,+70.6582,+73.4,+0,+0
2024-07-01 05:57:00 EET,+0,+70.6657,+73.4,+0,+0
2024-07-01 05:58:00 EET,+0,+70.673,+73.4,+0,+0
2024-07-01 05:59:00 EET,+0,+70.6804,+73.4,+0,+0
2024-07-01 06:00:00 EET,+0,+70.6878,+71.6,+0,+0
2024-07-01 06:01:00 EET,+0,+70.672,+71.6,+0,+0
2024-07-01 06:02:00 EET,+0,+70.6602,+71.6,+0,+0
2024-07-01 06:03:00 EET,+0,+70.6513,+71.6,+0,+0
2024-07-01 06:04:00 EET,+0,+70.6449,+71.6,+0,+0
2024-07-01 06:05:00 EET,+0,+70.6403,+71.6,+0,+0
2024-07-01 06:06:00 EET,+0,+70.6372,+71.6,+0,+0
2024-07-01 06:07:00 EET,+0,+70.6353,+71.6,+0,+0
2024-07-01 06:08:00 EET,+0,+70.6344,+71.6,+0,+0
2024-07-01 06:09:00 EET,+0,+70.6342,+71.6,+0,+0
2024-07-01 06:10:00 EET,+0,+70.6346,+71.6,+0,+0
2024-07-01 06:11:00 EET,+0,+70.6354,+71.6,+0,+0
2024-07-01 06:12:00 EET,+0,+70.6366,+71.6,+0,+0
2024-07-01 06:13:00 EET,+0,+70.6381,+71.6,+0,+0
2024-07-01 06:14:00 EET,+0,+70.6398,+71.6,+0,+0
2024-07-01 06:15:00 EET,+0,+70.6417,+71.6,+0,+0
2024-07-01 06:16:00 EET,+0,+70.6438,+71.6,+0,+0
2024-07-01 06:17:00 EET,+0,+70.6459,+71.6,+0,+0
2024-07-01 06:18:00 EET,+0,+70.6482,+71.6,+0,+0
2024-07-01 06:19:00 EET,+0,+70.6505,+71.6,+0,+0
2024-07-01 06:20:00 EET,+0,+70.6528,+71.6,+0,+0
2024-07-01 06:21:00 EET,+0,+70.6552,+71.6,+0,+0
2024-07-01 06:22:00 EET,+0,+70.6576,+71.6,+0,+0
2024-07-01 06:23:00 EET,+0,+70.6601,+71.6,+0,+0
2024-07-01 06:24:00 EET,+0,+70.6625,+71.6,+0,+0
